a,b,num_pairs,normalized,url_a,url_b
Z185144708,Z26007720X,4,0.017699115044247787,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z26007720X
Z185144708,Z59449401,4,0.008438818565400843,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z59449401
Z185144708,Z95512104,4,0.02564102564102564,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z95512104
Z185144708,Z170738205,4,0.01593625498007968,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z170738205
Z185144708,Z163300508,4,0.01020408163265306,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z163300508
Z185144708,Z166665108,4,0.01762114537444934,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z166665108
Z185144708,Z62785705,4,0.07272727272727272,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z62785705
Z185144708,Z168355408,4,0.023952095808383235,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z168355408
Z185144708,Z174822107,4,0.07692307692307693,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z174822107
Z185144708,Z221151005,4,0.01680672268907563,http://data.onb.ac.at/ABO/+Z185144708,http://data.onb.ac.at/ABO/+Z221151005
Z20322520X,Z185157508,4,0.005449591280653951,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z185157508
Z20322520X,Z16835510X,4,0.005284015852047556,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z16835510X
Z20322520X,Z180663709,4,0.003105590062111801,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z180663709
Z20322520X,Z184092300,4,0.004419889502762431,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z184092300
Z20322520X,Z175322805,4,0.005747126436781609,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z175322805
Z20322520X,Z17845860X,4,0.0035087719298245615,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z17845860X
Z20322520X,Z185145105,4,0.005249343832020997,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z185145105
Z20322520X,Z166665406,4,0.004860267314702308,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z166665406
Z20322520X,Z252901907,4,0.004962779156327543,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z252901907
Z20322520X,Z180798408,4,0.00425531914893617,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z180798408
Z20322520X,Z168354805,4,0.005434782608695652,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z168354805
Z20322520X,Z168352006,4,0.005434782608695652,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z168352006
Z20322520X,Z202956908,4,0.002987303958177745,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z202956908
Z20322520X,Z185157703,4,0.004878048780487805,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z185157703
Z20322520X,Z207115102,4,0.005044136191677175,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z207115102
Z20322520X,Z155013304,4,0.0030627871362940277,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z155013304
Z20322520X,Z185144307,4,0.005547850208044383,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z185144307
Z20322520X,Z166448602,4,0.005689900426742532,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z166448602
Z20322520X,Z168351105,4,0.005249343832020997,http://data.onb.ac.at/ABO/+Z20322520X,http://data.onb.ac.at/ABO/+Z168351105
Z174822107,Z185157508,4,0.06557377049180328,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z185157508
Z174822107,Z16835510X,4,0.047619047619047616,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z16835510X
Z174822107,Z180663709,4,0.0065040650406504065,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z180663709
Z174822107,Z184092300,4,0.017241379310344827,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z184092300
Z174822107,Z175322805,4,0.17391304347826086,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z175322805
Z174822107,Z17845860X,4,0.008565310492505354,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z17845860X
Z174822107,Z185145105,4,0.0449438202247191,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z185145105
Z174822107,Z166665406,4,0.02666666666666667,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z166665406
Z174822107,Z252901907,4,0.03007518796992481,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z252901907
Z174822107,Z180798408,4,0.0149812734082397,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z180798408
Z174822107,Z168354805,4,0.06349206349206349,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z168354805
Z174822107,Z168352006,4,0.06349206349206349,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z168352006
Z174822107,Z202956908,4,0.006006006006006006,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z202956908
Z174822107,Z185157703,4,0.027210884353741496,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z185157703
Z174822107,Z207115102,4,0.03333333333333333,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z207115102
Z174822107,Z155013304,4,0.00631911532385466,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z155013304
Z174822107,Z185144307,4,0.08333333333333333,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z185144307
Z174822107,Z166448602,4,0.13333333333333333,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z166448602
Z174822107,Z26007720X,4,0.02127659574468085,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z26007720X
Z174822107,Z168351105,4,0.0449438202247191,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z168351105
Z174822107,Z168355408,4,0.031007751937984496,http://data.onb.ac.at/ABO/+Z174822107,http://data.onb.ac.at/ABO/+Z168355408
Z178293907,Z185157508,4,0.023668639053254437,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z185157508
Z178293907,Z16835510X,4,0.020833333333333332,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z16835510X
Z178293907,Z180663709,4,0.005532503457814661,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z180663709
Z178293907,Z184092300,4,0.011764705882352941,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z184092300
Z178293907,Z175322805,4,0.030534351145038167,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z175322805
Z178293907,Z17845860X,4,0.006956521739130435,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z17845860X
Z178293907,Z185145105,4,0.02030456852791878,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z185145105
Z178293907,Z166665406,4,0.015503875968992248,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z166665406
Z178293907,Z252901907,4,0.016597510373443983,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z252901907
Z178293907,Z180798408,4,0.010666666666666666,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z180798408
Z178293907,Z168354805,4,0.023391812865497075,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z168354805
Z178293907,Z168352006,4,0.023391812865497075,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z168352006
Z178293907,Z202956908,4,0.00516795865633075,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z202956908
Z178293907,Z185157703,4,0.01568627450980392,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z185157703
Z178293907,Z207115102,4,0.017543859649122806,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z207115102
Z178293907,Z155013304,4,0.005398110661268556,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z155013304
Z178293907,Z185144307,4,0.02564102564102564,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z185144307
Z178293907,Z166448602,4,0.028985507246376812,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z166448602
Z178293907,Z168351105,4,0.02030456852791878,http://data.onb.ac.at/ABO/+Z178293907,http://data.onb.ac.at/ABO/+Z168351105
Z166448602,Z166659108,4,0.01951219512195122,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z166659108
Z166448602,Z155909506,4,0.027972027972027972,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z155909506
Z166448602,Z16868510X,4,0.09090909090909091,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z16868510X
Z166448602,Z16835250X,4,0.043010752688172046,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z16835250X
Z166448602,Z168352407,4,0.037383177570093455,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z168352407
Z166448602,Z164646202,4,0.009389671361502348,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z164646202
Z166448602,Z177010100,4,0.014814814814814815,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z177010100
Z166448602,Z174836908,4,0.0625,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z174836908
Z166448602,Z26007720X,4,0.0196078431372549,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z26007720X
Z166448602,Z59449401,4,0.008849557522123894,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z59449401
Z166448602,Z95512104,4,0.029850746268656716,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z95512104
Z166448602,Z170738205,4,0.017467248908296942,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z170738205
Z166448602,Z163300508,4,0.010810810810810811,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z163300508
Z166448602,Z166665108,4,0.01951219512195122,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z166665108
Z166448602,Z62785705,4,0.12121212121212122,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z62785705
Z166448602,Z168355408,4,0.027586206896551724,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z168355408
Z166448602,Z221151005,4,0.018518518518518517,http://data.onb.ac.at/ABO/+Z166448602,http://data.onb.ac.at/ABO/+Z221151005
Z168355408,Z26007720X,4,0.013201320132013201,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z26007720X
Z168355408,Z185157508,4,0.022727272727272728,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z185157508
Z168355408,Z16835510X,4,0.020100502512562814,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z16835510X
Z168355408,Z180663709,4,0.005479452054794521,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z180663709
Z168355408,Z184092300,4,0.011527377521613832,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z184092300
Z168355408,Z175322805,4,0.028985507246376812,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z175322805
Z168355408,Z17845860X,4,0.006872852233676976,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z17845860X
Z168355408,Z185145105,4,0.0196078431372549,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z185145105
Z168355408,Z166665406,4,0.01509433962264151,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z166665406
Z168355408,Z252901907,4,0.016129032258064516,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z252901907
Z168355408,Z180798408,4,0.010471204188481676,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z180798408
Z168355408,Z168354805,4,0.02247191011235955,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z168354805
Z168355408,Z168352006,4,0.02247191011235955,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z168352006
Z168355408,Z202956908,4,0.005121638924455826,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z202956908
Z168355408,Z185157703,4,0.015267175572519083,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z185157703
Z168355408,Z207115102,4,0.01702127659574468,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z207115102
Z168355408,Z155013304,4,0.0053475935828877,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z155013304
Z168355408,Z185144307,4,0.024539877300613498,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z185144307
Z168355408,Z168351105,4,0.0196078431372549,http://data.onb.ac.at/ABO/+Z168355408,http://data.onb.ac.at/ABO/+Z168351105
Z26007720X,Z185157508,4,0.01702127659574468,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z185157508
Z26007720X,Z16835510X,4,0.015503875968992248,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z16835510X
Z26007720X,Z180663709,4,0.005069708491761723,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z180663709
Z26007720X,Z184092300,4,0.009852216748768473,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z184092300
Z26007720X,Z175322805,4,0.02030456852791878,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z175322805
Z26007720X,Z17845860X,4,0.0062402496099844,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z17845860X
Z26007720X,Z185145105,4,0.015209125475285171,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z185145105
Z26007720X,Z166665406,4,0.012345679012345678,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z166665406
Z26007720X,Z252901907,4,0.013029315960912053,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z252901907
Z26007720X,Z180798408,4,0.009070294784580499,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z180798408
Z26007720X,Z168354805,4,0.016877637130801686,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z168354805
Z26007720X,Z168352006,4,0.016877637130801686,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z168352006
Z26007720X,Z202956908,4,0.004761904761904762,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z202956908
Z26007720X,Z185157703,4,0.012461059190031152,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z185157703
Z26007720X,Z207115102,4,0.013605442176870748,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z207115102
Z26007720X,Z155013304,4,0.004956629491945477,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z155013304
Z26007720X,Z185144307,4,0.018018018018018018,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z185144307
Z26007720X,Z168351105,4,0.015209125475285171,http://data.onb.ac.at/ABO/+Z26007720X,http://data.onb.ac.at/ABO/+Z168351105
Z16868510X,Z185157508,4,0.05333333333333334,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z185157508
Z16868510X,Z16835510X,4,0.04081632653061224,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z16835510X
Z16868510X,Z180663709,4,0.006359300476947536,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z180663709
Z16868510X,Z184092300,4,0.016260162601626018,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z184092300
Z16868510X,Z175322805,4,0.10810810810810811,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z175322805
Z16868510X,Z17845860X,4,0.008316008316008316,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z17845860X
Z16868510X,Z185145105,4,0.038834951456310676,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z185145105
Z16868510X,Z166665406,4,0.024390243902439025,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z166665406
Z16868510X,Z252901907,4,0.027210884353741496,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z252901907
Z16868510X,Z180798408,4,0.014234875444839857,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z180798408
Z16868510X,Z168354805,4,0.05194805194805195,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z168354805
Z16868510X,Z168352006,4,0.05194805194805195,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z168352006
Z16868510X,Z202956908,4,0.0058823529411764705,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z202956908
Z16868510X,Z185157703,4,0.024844720496894408,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z185157703
Z16868510X,Z207115102,4,0.029850746268656716,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z207115102
Z16868510X,Z155013304,4,0.0061823802163833074,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z155013304
Z16868510X,Z185144307,4,0.06451612903225806,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z185144307
Z16868510X,Z168351105,4,0.038834951456310676,http://data.onb.ac.at/ABO/+Z16868510X,http://data.onb.ac.at/ABO/+Z168351105
Z175322805,Z166659108,4,0.020202020202020204,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z166659108
Z175322805,Z155909506,4,0.029411764705882353,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z155909506
Z175322805,Z16835250X,4,0.046511627906976744,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z16835250X
Z175322805,Z168352407,4,0.04,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z168352407
Z175322805,Z164646202,4,0.00954653937947494,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z164646202
Z175322805,Z177010100,4,0.015209125475285171,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z177010100
Z175322805,Z174836908,4,0.07017543859649122,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z174836908
Z175322805,Z59449401,4,0.008988764044943821,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z59449401
Z175322805,Z95512104,4,0.031496062992125984,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z95512104
Z175322805,Z170738205,4,0.018018018018018018,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z170738205
Z175322805,Z163300508,4,0.011019283746556474,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z163300508
Z175322805,Z166665108,4,0.020202020202020204,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z166665108
Z175322805,Z62785705,4,0.15384615384615385,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z62785705
Z175322805,Z221151005,4,0.019138755980861243,http://data.onb.ac.at/ABO/+Z175322805,http://data.onb.ac.at/ABO/+Z221151005
Z95512104,Z185157508,4,0.024242424242424242,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z185157508
Z95512104,Z16835510X,4,0.02127659574468085,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z16835510X
Z95512104,Z180663709,4,0.005563282336578581,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z180663709
Z95512104,Z184092300,4,0.011904761904761904,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z184092300
Z95512104,Z17845860X,4,0.0070052539404553416,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z17845860X
Z95512104,Z185145105,4,0.02072538860103627,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z185145105
Z95512104,Z166665406,4,0.015748031496062992,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z166665406
Z95512104,Z252901907,4,0.016877637130801686,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z252901907
Z95512104,Z180798408,4,0.01078167115902965,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z180798408
Z95512104,Z168354805,4,0.023952095808383235,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z168354805
Z95512104,Z168352006,4,0.023952095808383235,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z168352006
Z95512104,Z202956908,4,0.005194805194805195,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z202956908
Z95512104,Z185157703,4,0.01593625498007968,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z185157703
Z95512104,Z207115102,4,0.017857142857142856,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z207115102
Z95512104,Z155013304,4,0.005427408412483039,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z155013304
Z95512104,Z185144307,4,0.02631578947368421,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z185144307
Z95512104,Z168351105,4,0.02072538860103627,http://data.onb.ac.at/ABO/+Z95512104,http://data.onb.ac.at/ABO/+Z168351105
Z164646202,Z185157508,4,0.0087527352297593,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z185157508
Z164646202,Z16835510X,4,0.008333333333333333,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z16835510X
Z164646202,Z180663709,4,0.003956478733926805,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z180663709
Z164646202,Z184092300,4,0.006369426751592357,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z184092300
Z164646202,Z17845860X,4,0.004634994206257242,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z17845860X
Z164646202,Z185145105,4,0.008247422680412371,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z185145105
Z164646202,Z166665406,4,0.007326007326007326,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z166665406
Z164646202,Z252901907,4,0.007561436672967864,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z252901907
Z164646202,Z180798408,4,0.006033182503770739,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z180798408
Z164646202,Z168354805,4,0.008714596949891068,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z168354805
Z164646202,Z168352006,4,0.008714596949891068,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z168352006
Z164646202,Z202956908,4,0.003766478342749529,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z202956908
Z164646202,Z185157703,4,0.007366482504604052,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z185157703
Z164646202,Z207115102,4,0.007751937984496124,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z207115102
Z164646202,Z155013304,4,0.003887269193391642,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z155013304
Z164646202,Z185144307,4,0.009009009009009009,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z185144307
Z164646202,Z168351105,4,0.008247422680412371,http://data.onb.ac.at/ABO/+Z164646202,http://data.onb.ac.at/ABO/+Z168351105
Z168354805,Z166659108,4,0.01680672268907563,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z166659108
Z168354805,Z155909506,4,0.022727272727272728,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z155909506
Z168354805,Z16835250X,4,0.031746031746031744,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z16835250X
Z168354805,Z168352407,4,0.02857142857142857,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z168352407
Z168354805,Z177010100,4,0.013201320132013201,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z177010100
Z168354805,Z174836908,4,0.041237113402061855,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z174836908
Z168354805,Z59449401,4,0.008247422680412371,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z59449401
Z168354805,Z170738205,4,0.015267175572519083,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z170738205
Z168354805,Z163300508,4,0.009925558312655087,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z163300508
Z168354805,Z166665108,4,0.01680672268907563,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z166665108
Z168354805,Z62785705,4,0.06060606060606061,http://data.onb.ac.at/ABO/+Z168354805,http://data.onb.ac.at/ABO/+Z62785705
